"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"71","KK","KAS","KAS201701-00139","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","002","00","02","603110200","0000","","Ex Mesin Giling TPC","2121248","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00146","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","001","00","11","196200000","","","Pembayaran Upah Sadap Libur Afd II Tgl.24 Januari 2017.Daftar terlampirKary.Pelaksana II","2964000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00146","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","196200000","","","Jasa Anemer Afd II Tgl.24","207480","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00146","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","196200000","","","Kary.Lepas Afd II Tgl.24","2188000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00146","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","196200000","","","Jasa Anemer Afd II Tgl.24","153160","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00146","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","160000001","","","PPh Anemer Afd II Tgl.24","-9016","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00147","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","001","00","12","196200000","","","Pembayaran Upah Sadap Libur Afd III Tgl.24 Januari 2017.Daftar terlampirKary.Pelaksana II","3517000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00147","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","002","00","12","196200000","","","Jasa Anemer Afd III Tgl.24","246190","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00147","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","003","00","12","196200000","","","Kary.Lepas Afd III Tgl.24","12035000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00147","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","004","00","12","196200000","","","Jasa Anemer Afd III Tgl.24","842450","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00147","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","160000001","","","PPh Anemer Afd III Tgl.24","-27216","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KT","KAS","KAS201701-00141","30-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Setoran Listrik","100000000","001","00","02","144010200","","","Setoran Potongan Beban Pribadi Listrik Karyawan Bulan Desember 2016","5772803","0","T005","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","001","31","15","605050100","3100","","Biaya Pembelian Pulsa Listrik u/PH Afd VI Tgl.09 Januari 2017.Struk terlampir","502500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","002","00","02","426010000","","","Biaya Pembelian Alat Perlengkapan Kantor Tanaman Tgl.14 Januari 2017.Nota terlampir","1950000","0","K002","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","003","00","21","603110200","0000","","Biaya Pembelian Pulsa Listrik u/Pab RSS Tgl.16 Januari 2017.Struk terlampir","502000","0","K002","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","004","00","30","201060000","D8108DQ","","Biaya Pembelian 1 (Satu) Bh Engine Mounting u/Kend D.8108.DQ Tgl.17 Januari 2017.Nota terlampir","150000","1","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","005","00","30","201060000","D8501DT","","Biaya Pembelian 1 (Satu) Ltr Minyak Rem dll u/Truck D.8501.DT Tgl.19 Januari 2017.Nota terlampir","150000","1","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","006","00","30","201060000","D8108DQ","","Biaya Pembelian 2 (Dua) Set Tie Rod Stabil u/Kend D.8108.DQ Tgl.20 Januari 2017.Nota terlampir","200000","2","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","007","00","30","200060000","F1148UL","","Biaya Pembelian 1 (Satu) Ltr Minyak Rem Preston u/Kend F.1148.UL Tgl.23 Januari 2017.Nota terlampir","75000","1","K002","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","008","00","02","407030000","","","Biaya Uji Air Limbah di Lab PDAM Kota Bandung Bulan Nopember 2017.Kwitansi terlampir","825000","0","K002","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","009","00","30","201060000","D8108DQ","","Biaya Pembelian 1 (Satu) Klg Cat dll u/Kend D.8108.DQ Tgl.25 Januari 2017.Nota terlampir","145000","1","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","010","00","30","200030000","D1257ABU","","Biaya Pembelian 38,8 Ltr Solar u/Kend D.1257.ABU Tgl.29 Januari 2017.Nota terlampir","200000","38,8","K002","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","001","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.21 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","002","00","02","080020900","","","Biaya Muat RSS I Sebanyak 16.272 Kg Ke PT.Bridgestone Jln Raya Bekasi KM.27 Pondok Indah Bekasi Jawa Barat Tgl.23 Januari 2017.Kwitansi terlampir","203400","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","004","00","02","080020900","","","Biaya Muat RSS I Sebanyak 16.272 Kg Ke PT.Bitung Guna Sejahtera D/a Gudang PT.Bridgestone Jln.Surya Utama Kota Industri Surya Cipta Teluk Jambe Karawang Jawa Barat Tgl.23 Januari 2017.Kwitansi terlampir","406800","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","005","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.24 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","006","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.27 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","007","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.28 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","008","00","02","080020900","","","Biaya Muat RSS I Sebanyak 16.272 Kg Ke PT.Bitung Guna Sejahtera D/a Gudang PT.Gajah Tunggal Tangerang Banten Tgl.29 Januari 2017.Kwitansi terlampir","406800","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","009","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.30 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","010","00","02","080026900","","","Biaya Muat Lump Sebanyak 38.340 Kg Ke Kebun Sukamaju dari Tgl.17 s.d 30 Januari 2017.Kwitansi terlampir","958500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00142","31-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","002","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.23 Januari 2017.Kwitansi terlampir","60000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00144","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","196200000","","","Pembayaran Upah Sadap Libur Afd I Tgl.24 Januari 2017.Daftar terlampirKary.Pelaksana II","2530500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00144","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","002","00","10","196200000","","","Jasa Anemer Afd I Tgl.24","177135","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00144","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","003","00","10","196200000","","","Kary.Lepas Afd I Tgl.24","3570000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00144","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","004","00","10","196200000","","","Jasa Anemer Afd I Tgl.24","249900","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00144","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","005","00","10","160000001","","","PPh Anemer Afd I Tgl.24","-10676","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","011","00","30","201050000","D8108DQ","","Biaya Pembelian 1 (Satu) Bh Ban dalam dan Bongkar Pasang u/Kend D.8108.DQ Tgl.26 Januari 2017.Nota terlampir","100000","1","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00143","31-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","012","00","30","201030000","D8550DI","","Biaya Pembelian 80 Ltr Solar u/Truck D.8550.DI Tgl.05 Januari 2017.Nota terlampir","412000","80","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00149","31-01-2017 00:00:00","Sdr.Wawan setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Lancuran Afd I Tgl.26 Januari 2017.Daftar terlampir","7491500","0","K006","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00151","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.26 Januari 2017.Daftar terlampir","8454000","0","K006","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","001","00","12","602020100","","","Pembayaran Upah Sadap Libur Afd III Tgl.26 Januari 2017.Daftar terlampirUnsur Pengawas Murni","1053418","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","002","00","12","196200000","","","Kary.Pelaksana II Afd III Tgl.26","3702000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","003","00","12","196200000","","","Jasa Anemer Afd III Tgl.26","259140","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","004","00","12","196200000","","","Kary.Lepas Afd III Tgl.26","11868500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","196200000","","","Jasa Anemer Afd III Tgl.26","830795","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00152","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","006","00","12","160000001","","","PPh Anemer Afd III Tgl.26","-27248","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","001","00","11","602020100","","","Pembayaran Upah Sadap Libur Afd II Tgl.26 Januari 2017.Daftar terlampirUnsur Pengawas Murni","779491","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","608060000","0000","","Unsur Pengawas Lancuran","428459","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","196200000","","","Kary.Pelaksana II Afd II Tgl.26","3319000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","196200000","","","Jasa Anemer Afd II Tgl.26","232330","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","196200000","","","Kary.Lepas Afd II Tgl.26","3643000","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00135","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","001","00","30","200010000","D1257ABU","","Kekurangan Upah Kerja Libur Karyawan Teknik Tgl.28 Januari 2017.Daftar terlampirPengemudi D.1257.ABU","88936","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00135","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Libur","100000000","002","00","30","201010000","D8850EY","","Pengemudi D.8850.EY","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","006","00","11","196200000","","","Jasa Anemer Afd II Tgl.26","255010","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00150","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","007","00","11","160000001","","","PPh Anemer Afd II Tgl.26","-12183","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","010","00","30","201010000","D8906EO","","Pengemudi D.8906.EO","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","011","00","30","201010000","D8478DI","","Pengemudi D.8478.DI","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","012","00","30","200010000","F1148UL","","Pengemudi F.1148.UL","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","013","00","30","200010000","D1257ABU","","Pengemudi D.1257.ABU","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","014","00","30","200010000","D1842QA","","Pengemudi D.1842.QA","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","015","00","30","425010000","","","Operator Pompa Air","94035","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","016","00","30","411080100","","","Cuci Kendaraan","352511","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","004","00","30","201010000","D8108DQ","","Pengemudi D.8108.DQ","94439","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","005","00","30","201010000","D8850EY","","Pengemudi D.8850.EY","90069","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","006","00","30","201010000","D8192EU","","Pengemudi D.8192.EU","88936","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","007","00","30","201010000","D8851EY","","Pengemudi D.8851.EY","121630","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","008","00","30","201010000","D8501DT","","Pengemudi D.8501.DT","88936","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00134","30-01-2017 00:00:00","Sdr.Amir","Cibungur","Upah Kerja Libur","100000000","009","00","30","201010000","D8905EO","","Pengemudi D.8305.EO","88127","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00160","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","UM Brg","100000000","001","00","10","146020000","","","Uang Muka Borong Lancuran Afd I Tgl.29 Januari 2017.Daftar terlampir","1402500","0","K006","01-02-2017 10:04:45","ferry","","01",
"71","KK","KAS","KAS201701-00163","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Uang Muka Brg","100000000","001","00","12","146020000","","","Uang Muka Sadap Borong Lancuran Afd III Tgl.23 s.d 29 Januari 2017.Daftar terlampir","10652000","0","K006","01-02-2017 10:24:07","ferry","","01",
"71","KK","KAS","KAS201701-00161","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","608060000","0000","","Uang Muka Sadap Borong Lancuran Afd II Tgl.29 Januari 2017.Daftar terlampirUnsur Pengawas Lanc","29797","0","K001","01-02-2017 10:08:21","ferry","","01",
"71","KK","KAS","KAS201701-00161","31-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","002","00","11","146020000","","","Uang Muka Borong Afd II Tgl.29","328000","0","K006","01-02-2017 10:08:21","ferry","","01",
"71","KK","KAS","KAS201701-00159","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","602020100","","","Pembayaran Upah Sadap Libur Afd I Tgl.29 Januari 2017.Daftar terlampirUnsur Pengawas Murni","53570","0","K001","01-02-2017 09:53:51","ferry","","01",
"71","KK","KAS","KAS201701-00159","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","002","00","10","608060000","0000","","Unsur Pengawas Lanc Afd I","86276","0","K001","01-02-2017 09:53:51","ferry","","01",
"71","KK","KAS","KAS201701-00159","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","003","00","10","196200000","","","Kary.Pelaksana II Afd I Tgl.29","175000","0","K001","01-02-2017 09:53:51","ferry","","01",
"71","KK","KAS","KAS201701-00159","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","004","00","10","196200000","","","Jasa Anemer Afd I Tgl.29","12250","0","K099","01-02-2017 09:53:51","ferry","","01",
"71","KK","KAS","KAS201701-00159","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","005","00","10","160000001","","","PPh Anemer Afd I Tgl.29","-306","0","K099","01-02-2017 09:53:51","ferry","","01",
"71","BT","BRI","BRI201701-00006","25-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Modal Kerja","110000002","001","00","02","080010100","","","Penerimaan Uang dari Kanpus PTPN VIII Bandung,Modal Kerja Bulan Januari 2017 :- PLN............Rp.14.000.000,-- Sewa Avanza....Rp. 7.279.000,-                -----------------","21279000","0","T004","01-02-2017 11:17:53","ferry","","01",
"71","BT","BRI","BRI201701-00007","25-01-2017 00:00:00","Bank BRI","Sukabumi","Bunga bank","110000002","001","00","02","975000100","","","Pendapatan Bunga Jasa Giro","452127","0","T003","01-02-2017 11:27:32","ferry","","01",
"71","BK","BRI","BRI201701-00008","25-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","By.Pajak Bank","110000002","001","00","02","426060000","","","By.Pajak Bank","90425","0","K002","01-02-2017 11:28:48","ferry","","01",
"71","BK","BRI","BRI201701-00009","31-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Kas Kebun","110000002","001","00","02","198000000","","","Pengeluaran Uang dari Bank BRI Sukabumi untuk Kas Kebun Cibungur","25437000","0","K010","01-02-2017 11:30:36","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","001","00","12","602020100","","","Pembayaran Upah Sadap Libur Afd III Tgl.29 Januari 2017.Daftar terlampirUnsur Pengawas Murni","113161","0","K001","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","002","00","12","196200000","","","Kary.Pelaksana II Afd III Tgl.29","774000","0","K001","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","003","00","12","196200000","","","Jasa Anemer Afd III Tgl.29","54180","0","K099","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","004","00","12","196200000","","","Kary.Lepas Afd III Tgl.29","1102000","0","K001","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","196200000","","","Jasa Anemer Afd III Tgl.29","77140","0","K099","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00162","31-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","006","00","12","160000000","","","PPh Anemer Afd III Tgl.29","-3283","0","K099","01-02-2017 10:15:51","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","001","00","30","201080000","D8192EU","","Biaya Perpanjangan SIPA dan Izin Bongkar Muat Truck D.8192.EU di Dinas Perhubungan Kab.Sukabumi Tgl.25 Januari 2017.Kwitansi terlampir","400000","0","K001","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","002","00","02","424040000","","","Biaya Pembelian 1 (Satu) Bh Lampu Philips dll u/Kamar Asap Pabrik RSS Tgl.30 Januari 2017. Nota terlampir","100000","1","K001","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","003","00","02","406040000","","","Biaya Jamuan Tamu Ke Kantin Cibungur Bulan Januari 2017.Kwitansi terlampir","946000","0","K002","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","004","31","15","605050000","3100","","Biaya Pembelian 60 (Enam Puluh) Ltr Pertamax u/Mesin Pompa Air PH Afd VI tgl.26 januari 2017.Nota Terlampir","483000","60","K002","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","005","31","14","601060204","2014","0003","Biaya Pembelian 67 (Enam Puluh Tujuh) Ltr Pertamax u/Mesin Shunsine Pemberantasan Hama Penyakit di Afd V Tgl.25 Januari 2017. Nota terlampir","539350","67","K001","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","006","31","15","601060204","2013","0005","Biaya Pembelian 60 (Enam Puluh) Ltr Pertamax u/Mesin Shunsine Pemberantasan Hama Penyakit di Afd VI Tgl.25 Januari 2017.Nota terlampir","483000","60","K001","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","007","00","12","602110201","","0001","Biaya Pembelian 1 (Satu) kg Kawat Las dan Batu Gurinda u/Perbaikan TPH Afd III Tgl.26 Januari 2017.Nota terlampir","50000","1","K001","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","008","00","30","201060000","D8501DT","","Biaya Pembelian 2 (Dua) Bh Baud King Pen dll u/Truck D.8501.DT Tgl 31 Januari 2017.Nota terlampir","75000","2","K001","01-02-2017 10:27:30","ferry","","01",
