"norek","KodeBarang","NamaBarang","KodeSatuan","NamaSatuan","InitSatuan","JenisBarang",
"300190000","01901551","SEPATU MESIN JAHIT","","","","",
"300190000","01901552","SEPATU PDH","","","","",
"300190000","01901553","SEPATU PDL","","","","",
"300190000","01901554","SEPATU PLASTIK","","","","",
"300190000","01901555","SEPATU SATPAM","","","","",
"300190000","01901556","SEPATU WARIOR","","","","",
"300190000","01901557","SEPLERAN","","","","",
"300190000","01901558","SEPREI POLOS 220X260CM","","","","",
"300190000","01901559","SEPREI POLOS KERUT","","","","",
"300050000","00501152","KAYU UK.6X6X3","","","","",
"300050000","00501153","KUMPON","","","","",
"300050000","00501154","PISAU SUGU MAKITA","","","","",
"300050000","00501155","TERPAL PLASTIK 6 X 8 M","","","","",
"300050000","00501156","ASBES GELOMBANG UK.2.1 MTR","","","","",
"300050000","00501157","BESI PLAT 15X60 CM","","","","",
"300050000","00501158","FIBER BENING 0,8MM X 100 CM","","","","",
"300050000","00501159","GRC 3 MM","","","","",
"300050000","00501160","JONGKET","","","","",
"300050000","00501161","KAYU ALBA MERAH UK.3X20X300","","","","",
"300050000","00501162","KAYU KELAPA 10/10X400 CM","","","","",
"300050000","00501163","NOK KAP METAL","","","","",
"300050000","00501164","ASBES GELOMBANG UK.2.4 MTR","","","","",
"300050000","00501165","CAT ALLEX PTH","","","","",
"300050000","00501166","CAT MISTY VIEW","","","","",
"300050000","00501167","KAYU ALBA MERAH UK.6X6X300","","","","",
"300050000","00501168","KAYU KELAPA 5/10X300 CM","","","","",
"300050000","00501169","VAVING BLOCK","","","","",
"300050000","00501170","ASBES GELOMBANG UK.2.7 MTR","","","","",
"300050000","00501171","CAT ALLEX SILVER","","","","",
"300050000","00501172","CAT LANTAI","","","","",
"300050000","00501173","KAYU KELAPA 3/20X300 CM","","","","",
"300050000","00501174","KAYU KELAS-2 UKR 6X12X300 CM","","","","",
"300050000","00501175","PAKU GYPSUM","","","","",
"300050000","00501176","PISAU KACA","","","","",
"300050000","00501177","RAM NYAMUK","","","","",
"300050000","00501178","ASBES GELOMBANG UK.3   MTR","","","","",
"300050000","00501179","BESI C 8","","","","",
"300050000","00501180","CAT ALLUMUNIUM","","","","",
"300050000","00501181","CAT F TALIT YUKON Y KF 23","","","","",
"300050000","00501182","KACA 5MM U.41X63.5CM","","","","",
"300060000","00600106","BUSS SS 3""X 10CM","","","","",
"300060000","00600107","CALTER GASKET","","","","",
"300060000","00600108","CAPASITOR","","","","",
"300060000","00600109","CAPASITOR RUNNING","","","","",
"300060000","00600110","CARIEL","","","","",
"300060000","00600111","COMING 133-205","","","","",
"300060000","00600112","COMPRESSOR 3.5 HP","","","","",
"300060000","00600113","CONDENSE","","","","",
"300060000","00600114","CONECTOR","","","","",
"300060000","00600115","CONECTOR N TYPE PANEL","","","","",
"300060000","00600116","CONT.TEL 380 V LC.ID18","","","","",
"300060000","00600117","CONTACTOR.TELEMECANIC 380 V LC.ID18","","","","",
"300060000","00600118","CONT.TEL 380 V LC.ID25","","","","",
"300060000","00600119","CONTACTOR.TELEMECANIC 380 V LC.ID25","","","","",
"300060000","00600120","CONTAC POINT CHAINSAW","","","","",
"300060000","00600121","CONTAET CLEANER WD 40","","","","",
"300060000","00600122","CONTACTOR","","","","",
"300060000","00600123","CONTACTOR 80.A MERK FUJI","","","","",
"300060000","00600124","CONTACTOR CAPASITOR","","","","",
"300060000","00600125","CONTACTOR DSL","","","","",
"300060000","00600126","CONTACTOR DSL.15 KW-380V","","","","",
"300060000","00600127","CONTACTOR KAPASITOR","","","","",
"300060000","00600128","CONTACTOR LC ID 1201","","","","",
"300060000","00600129","CONTACTOR LCID5011","","","","",
"300060000","00600130","CONTACTOR LK.25/220 V","","","","",
"300060000","00600131","CONTACTOR LS.27 AEG","","","","",
"300060000","00600132","CONTACTOR SN 35 80 AMP","","","","",
"300060000","00600133","CONTACTOR MITSUBISHI SK.10-220 V","","","","",
"300060000","00600134","CONTACTOR NS 50 80 AMP","","","","",
"300060000","00600135","CONTACTOR SK 12/220-380 V","","","","",
"300060000","00600136","CONTACTOR SK 12-380 V","","","","",
"300060000","00600137","CONTACTOR SK 21/220-380 V","","","","",
"300060000","00600138","CONTACTOR SK 25/380 V","","","","",
"300060000","00600139","CONTACTOR SK 35","","","","",
"300060000","00600140","CONTACTOR SK 35/380 V","","","","",
"300060000","00600141","CONTACTOR SK 36/220V MITSUBHISI","","","","",
"300060000","00600142","CONTACTOR SK 50","","","","",
"300060000","00600143","CONTACTOR SK 50/220-380","","","","",
"300060000","00600144","CONTACTOR SK 65","","","","",
"300060000","00600145","CONTACTOR SK 80/220-380","","","","",
"300060000","00600146","CONTACTOR SK SN 10/220 V","","","","",
"300060000","00600147","CONTACTOR SK SN 50/220 V","","","","",
"300060000","00600148","CONTACTOR SK.15/220 V","","","","",
"300060000","00600149","CONTACTOR SK.20/220V","","","","",
"300060000","00600150","CONTACTOR SK.35/220 V","","","","",
"300060000","00600151","CONTACTOR SK.35/380V","","","","",
"300060000","00600152","CONTACTOR SN 35A","","","","",
"300060000","00600153","CONTACTOR SK.65/MITS","","","","",
"300060000","00600154","CONTACTOR SK-25","","","","",
"300060000","00600155","CONTACTOR SN 60","","","","",
"300060000","00600156","CONTACTOR TEL 220V TYPE SN.35","","","","",
"300060000","00600157","CONTACTOR TELEMECANIC 220V TYPE SN.35","","","","",
"300060000","00600158","CONTACTOR TEL LCD.35.04/380 V","","","","",
"300060000","00600159","CONTACTOR TELEMECANIC 380 V LC.ID.32-10 MB","","","","",
"300060000","00600160","CONTACTOR TEL.220V TYPE LC.ID.8","","","","",
"300060000","00600161","CONTACTOR TELEMECANIC LCD.40/390 V","","","","",
"300060000","00600162","CONTACTOR TEL.220V TYPE LC.II","","","","",
"300060000","00600163","CONTACTOR TELEMECANIC 220V TYPE LC.II","","","","",
"300060000","00600164","CONTACTOR TEL.380 V LC.ID.32-10 MB","","","","",
"300060000","00600165","CONTACTOR TELEMECANIC 220V TYPE SN.21","","","","",
"300060000","00600166","CONTACTOR TEL.CFD 305-220 V","","","","",
"300060000","00600167","CONTACTOR TELEMECANIC CFD 305-220V","","","","",
"300060000","00600168","CONTACTOR TEL.LC 10403-220V","","","","",
"300060000","00600169","CONTACTOR TEL.LCID 305/220 V","","","","",
"300060000","00600170","CONTACTOR TELEMAKANIQUE LCID75","","","","",
"300060000","00600171","CONTACTOR TELEMECANIC LCID 403/220V","","","","",
"300060000","00600172","CONTACTOR TELEMECANIC 220V TYPE LC.ID.8","","","","",
"300060000","00600173","CONTACTOR TELEMECANIC LC.10403-220V","","","","",
"300060000","00600174","CONTACTOR TELEMECANIC LC.ID.18/220V","","","","",
"300060000","00600175","CONTACTOR TELEMECANIC LCD.30","","","","",
"300060000","00600176","CONTACTOR TELEMECANIC LCD.35.04/380 V","","","","",
"300060000","00600177","CONTACTOR TELEMECANIC LCID 305/220 V","","","","",
"300060000","00600178","CONTACTOR TELEMECANIC LD.ID.25/220V","","","","",
"300060000","00600179","CONTACTOR TELEMECANIC NC.ND.LA.IDN.II","","","","",
"300060000","00600180","CONTACTOR TELEMECANIC TYPE LCD.250/220V","","","","",
"300060000","00600181","CONTACTOR TELEMECANIQUE LCID80 125A-220V","","","","",
"300060000","00600182","CONTACTOR TELEMEKANIQUE LCID75","","","","",
"300060000","00600183","CONTACTOR.TELEMECANIC 380 V LC.ID12","","","","",
"300060000","00600184","COUPLING ASSY MESIN BUBUT","","","","",
"300060000","00600185","COVER IN","","","","",
"300060000","00600186","COVER SOUNDREC","","","","",
"300060000","00600187","CT 300 15 A","","","","",
"300060000","00600188","CTYPE STOP RONG","","","","",
"300060000","00600189","DIAMOD CUTTING","","","","",
"300060000","00600190","DIGITAL HIGH MP8 SONY","","","","",
"300060000","00600191","DIODE 4 KAKI","","","","",
"300060000","00600192","DIODE 6 L 3590","","","","",
"300060000","00600193","DIRECT HEAT SEALER","","","","",
"300060000","00600194","DOP ZIKERING","","","","",
"300060000","00600195","DUDUKAN TL","","","","",
"300060000","00600196","ELBO EX","","","","",
"300060000","00600197","ELCO","","","","",
"300060000","00600198","ELECTRIK KONTAC CLENER","","","","",
"300060000","00600199","ELEMEN DESTILASI AIR","","","","",
"300060000","00600200","ELEMEN KOMPOR 300/400 WATT","","","","",
"300060000","00600201","ELEMEN OIL FILTER","","","","",
"300060000","00600202","ELEMEN WATER HEATER","","","","",
"300060000","00600203","EMERGENCY MINI","","","","",
"300060000","00600204","EXELSIOR BESAR","","","","",
"300060000","00600205","EXERSSIABEL","","","","",
"300060000","00600206","EXHAUS FANN 50 X 50","","","","",
"300060000","00600207","FAN UK 40 X 40 CM","","","","",
"300060000","00600208","FARPUM","","","","",
"300060000","00600209","FILLING KABINET","","","","",
"300060000","00600210","FILTER AC","","","","",
"300060000","00600211","FINAL TRC 2237","","","","",
"300060000","00600212","FINE INK","","","","",
"300060000","00600213","FITING BUSI","","","","",
"300060000","00600214","FITING GANTUNG MERCURY","","","","",
"300060000","00600215","CAT GENTENG MERAH MARUN","","","","",
"300190000","01902302","BIBIT LENGKENG VARIETAS NAN SAO VILLA","34","POHON","PHN","",
"300190000","01902303","BIBIT LENGKENG VARIETAS MUTIARA","34","POHON","PHN","",
"300190000","01902304","BIBIT LENGKENG VARIETAS ITOH","34","POHON","PHN","",
"300190000","01902305","MESIN PULPER KOPI","09","UNIT","UNIT","",
"300190000","01902306","CAPING DIS","14","SET","SET","",
"300190000","01902307","BASKOM STAINLESS BESAR","03","BUAH","BH","",
"300190000","01902308","KATEL UKURAN BESAR","03","BUAH","BH","",
"300190000","01902309","MAGIC COM","03","BUAH","BH","",
"300190000","01902310","BETEN PEDANG","03","BUAH","BH","",
"300190000","01902311","TERPAL UK. 6X12 M","06","LEMBAR","LBR","",
"300190000","01902312","LOG KAYU GUTTA PERCHA UK.4 MTR","13","M3","M3","",
"300190000","01902313","LOG KAYU GUTTA PERCHA UK.3 MTR","13","M3","M3","",
"300190000","01902314","LOG KAYU GUTTA PERCHA UK.300X10X5","13","M3","M3","",
"300190000","01902315","DOLKEN UK.2 M","13","M3","M3","",
"300190000","01902316","DOLKEN UK.2,5 M","13","M3","M3","",
"300190000","01902317","DOLKEN UK.3 M","13","M3","M3","",
"300190000","01902318","DOLKEN UK.4 M","13","M3","M3","",
"300190000","01902319","BATANG KAYU UK. DIAMETER 8-14.9 CM (A0)","13","M3","M3","",
"300190000","01902320","BATANG KAYU UK. DIAMETER 15-19.9 CM (A1)","13","M3","M3","",
"300190000","01902321","BATANG KAYU UK. DIAMETER 20-24.9 CM (A2.1)","13","M3","M3","",
"300190000","01902322","BATANG KAYU UK. DIAMETER 25-29.9 CM (A2.2)","13","M3","M3","",
"300190000","01902323","BATANG KAYU UK. DIAMETER 30-39.9 CM (A3)","13","M3","M3","",
"300190000","01902324","BATANG KAYU UK. DIAMETER >40 CM (A4)","13","M3","M3","",
"300190000","01902325","BANANNA TRAY","03","BUAH","BH","",
"300190000","01902326","PITA WARNA PUTIH","06","LEMBAR","LBR","",
"300190000","01902327","PITA WARNA HITAM","06","LEMBAR","LBR","",
"300190000","01902328","PITA WARNA MERAH","06","LEMBAR","LBR","",
"300200000","02000050","BM PAPANDAYAN","","","","",
"300200000","02000051","PF II CIS","","","","",
"300200000","02000052","TEH WANGI BLP","","","","",
"300200000","02000053","DUST II TAN","","","","",
"300200000","02000054","TEH WP CIS","","","","",
"300200000","02000055","TEH WANGI SBK I","","","","",
"300200000","02000056","TEH WANGI BTK","","","","",
"300200000","02000057","TEH WANGI SBM I","","","","",
"300200000","02000058","FANN II LIN","","","","",
"300200000","02000059","FANN ARI (SEDEP)","","","","",
"300200000","02000060","PF II SPE/LIN","","","","",
"300200000","02000061","DUST II TAMBAKSARI","","","","",
"300200000","02000062","TEH CHAKRA SENCHA ASAMIKA","","","","",
"300200000","02000063","TEH WANGI","","","","",
"300200000","02000064","PF I LIN","","","","",
"300200000","02000065","TEH HIJAU SEMI CONVEN CIS","","","","",
"300200000","02000066","JAHE BUBUK","01","Buah","BH","",
"300200000","02000067","EKTRAK BLACKCURRANT WALINI","01","Buah","BH","",
"300200000","02000068","EKSTRAK APPLE","01","Buah","BH","",
"300200000","02000069","EKSTRAK JAHE (FLAVOUR)","01","Buah","BH","",
"300200000","02000070","GREEN TEA FLAVAOUR PCA 5883","01","Buah","BH","",
"300200000","02000071","EKSTRAK POWDER BLACKCURRANT DUTALAYA","01","Buah","BH","",
"300200000","02000072","BOP MAL","","","","",
"300200000","02000073","BOPF SED","","","","",
"300200000","02000074","BT SED","","","","",
"300200000","02000075","BM SO","","","","",
"300200000","02000076","PF II SED","","","","",
"300200000","02000077","BTX JP (JAVA PLANT)","01","Buah","BH","",
"300200000","02000078","BP SED","","","","",
"300200000","02000079","BP 1 MAL","","","","",
"300200000","02000080","BTX IHT","01","Buah","BH","",
"300200000","02000081","BT SED SO","","","","",
"300200000","02000082","BOPF SED SO","","","","",
"300200000","02000083","TEH CHAKRA GP SO","","","","",
"300200000","02000084","TEH CHAKRA CM SO","","","","",
"300200000","02000085","TEH CHAKRA PEKO SUPER SO","","","","",
"300200000","02000086","TEH CHAKRA PEKO 1 SO","","","","",
"300200000","02000087","TEH CHAKRA SM SO","","","","",
"300200000","02000088","TEH CHAKRA BANCHA SO","","","","",
"300200000","02000089","TEH PEKO SUPER SO PAT","","","","",
"300200000","02000090","TEH PEKO 1 SO PAT","","","","",
"300200000","02000091","TEH GP SO PAT","","","","",
"300200000","02000092","TEH CM SO PAT","","","","",
"300200000","02000093","TEH BT SO PAT","","","","",
"300200000","02000094","TEH BS MAL","","","","",
"300200000","02000095","TEH BP1 GROP GUM","","","","",
"300200000","02000096","TEH ORANGE PEKO MAL","","","","",
"300200000","02000097","TEH BP1 GREEN GUM","","","","",
"300200000","02000098","TEH OPS MAL","","","","",
"300200000","02000099","TEH BOP 1 MAL","","","","",
"300200000","02000100","TEH PF MAL","","","","",
"300200000","02000101","TEH BOP 1 SP MAL","","","","",
"300200000","02000102","DUST 1 BUN","","","","",
"300200000","02000103","BP 1 DAN","","","","",
"300200000","02000104","TEH CHAKRA ASAMIKA SO","","","","",
"300200000","02000105","CASTER SUGAR","01","Buah","BH","",
"300200000","02000106","BM SLAMAT PRAMA ARTA","","","","",
"300200000","02000107","BM SETIAWAN NATASENJAYA","","","","",
"300200000","02000108","TEH BP1 RUM","","","","",
"300200000","02000109","TEH BOPF MALABAR","","","","",
"300200000","02000110","PF II GOALPARA","01","KILOGRAM","KG","",
"300200000","02000111","FANN II GOALPARA","01","KILOGRAM","KG","",
"300200000","02000112","FANN II PASIR WANGI PANGHEGAR","01","KILOGRAM","KG","",
"300200000","02000113","TEA TAG SUPERINDO","","","","",
"300200000","02000114","TC. HITAM SUPERINDO","","","","",
"300200000","02000115","TC. HIJAU SUPERINDO","","","","",
"300200000","02000116","TC. JASMINE SUPERINDO","","","","",
"300200000","02000117","BT II MALABAR","01","KILOGRAM","KG","",
"300200000","02000118","BT MALABAR","01","KILOGRAM","KG","",
"300200000","02000119","BT II SEDEP","01","KILOGRAM","KG","",
"300200000","02000120","BP II SEDEP","01","KILOGRAM","KG","",
"300200000","02000121","TEH SEDUH GEMILANG LEMON","38","GR","GR","",
"300200000","02000122","TEH SEDUH GEMILANG BLACK CURRANT","38","GR","GR","",
"300200000","02000123","TEH SEDUH GEMILANG VANILLA","38","GR","GR","",
"300200000","02000124","TEH SEDUH GEMILANG JASMINE","38","GR","GR","",
"300200000","02000125","PF I WAN","","","","",
"300200000","02000126","PAPER SACHET JAYAKARTA HITAM","31","PCS","PCS","",
"300200000","02000127","PAPER SACHET JAYAKARTA JASMIN","31","PCS","PCS","",
"300200000","02000128","PAPER SACHET JAYAKARTA LECI","31","PCS","PCS","",
"300200000","02000129","PAPER SACHET JAYAKARTA APEL","31","PCS","PCS","",
"300200000","02000130","PAPER SACHET JAYAKARTA BLACK CURREN","31","PCS","PCS","",
"300200000","02000131","PAPER SACHET LORIN HITAM","31","PCS","PCS","",
"300200000","02000132","PAPER SACHET LORIN APEL","31","PCS","PCS","",
"300200000","02000133","PAPER SACHET LORIN JAHE","31","PCS","PCS","",
"300200000","02000134","PAPER SACHET LORIN HIJAU","31","PCS","PCS","",
"300200000","02000135","PAPER SACHET CLARITY JASMIN","31","PCS","PSC","",
"300200000","02000136","PAPER SACHET CLARITY HIJAU","31","PCS","PCS","",
"300200000","02000137","PAPER SACHET CLARITY EARLGREY","31","PCS","PCS","",
"300200000","02000138","PAPER SACHET CLARITY LEMON","31","PCS","PCS","",
"300200000","02000139","PAPER SACHET SURAKARTA LECI","31","PCS","PCS","",
"300200000","02000140","PAPER SACHET SURAKARTA APEL","31","PCS","PCS","",
"300200000","02000141","PAPER SACHET SURAKARTA BLACK CURRANT","31","PCS","PCS","",
"300200000","02000142","PAPER SACHET BIDAKARA","31","PCS","PCS","",
"300200000","02000143","DUS TC. GOALPARA 30S","31","PCS","PCS","",
"300200000","02000144","KERTAS PEMBUNGKUS 50 GR","31","PCS","PCS","",
"300200000","02000145","KERTAS PEMBUNGKUS 100 GR","31","PCS","PCS","",
"300200000","02000146","KERTAS PEMBUNGKUS 250 GR","31","PCS","PCS","",
"300200000","02000147","TUTUP PEMBUNGKUS 50 GR","31","PCS","PCS","",
"300200000","02000148","TUTUP PEMBUNGKUS 100 GR","31","PCS","PCS","",
"300200000","02000149","TUTUP PEMBUNGKUS 250 GR","31","PCS","PCS","",
"300110000","01101202","AMPHO METER","","","","",
"300110000","01101203","BALANCER STRADA","","","","",
"300110000","01101204","KLEMAN ACCU+KABEL PARALLEL","","","","",
"300110000","01101205","GEAR CRANK SHAFT","","","","",
"300110000","01101206","KABEL ENGGINE STOP 2 X 2.5 MTR","","","","",
"300110000","01101207","KABEL ENGINE STOP 2X2,5M","","","","",
